log_id,date_key,machine_id,shift_id,stage_id,units_produced,scrap_count
5689,20240406,12,1,4,514,7
5690,20250103,5,3,2,352,8
5691,20240731,7,3,3,431,6
5692,20241112,9,1,3,433,3
5693,20240516,18,2,6,581,2
5694,20240106,8,2,3,499,8
5695,20240418,12,3,4,570,6
5696,20240204,2,2,1,501,9
5697,20240208,10,3,4,364,7
5698,20240529,19,1,7,537,3
5699,20250228,9,2,3,481,3
5700,20240427,8,1,3,562,4
5701,20240917,1,3,1,492,6
5702,20250301,6,1,3,500,5
5703,20240327,12,2,4,540,6
5704,20240316,19,1,7,541,2
5705,20250326,17,2,6,583,2
5706,20250217,2,2,1,396,6
5707,20241108,11,2,4,511,4
5708,20250117,18,2,6,580,5
5709,20240801,11,2,4,437,7
5710,20241011,18,3,6,601,0
5711,20240826,8,1,3,547,3
5712,20240613,15,3,5,447,4
5713,20240327,9,1,3,532,1
5714,20240520,15,1,5,533,1
5715,20240608,7,1,3,481,9
5716,20240215,13,3,4,420,3
5717,20250106,13,2,4,483,7
5718,20240421,1,2,1,504,12
5719,20250210,4,3,2,556,7
5720,20240214,4,2,2,505,8
5721,20250204,4,1,2,566,7
5722,20240903,13,2,4,546,4
5723,20240413,2,2,1,449,3
5724,20240325,15,2,5,483,2
5725,20250325,4,1,2,566,8
5726,20240513,6,2,3,440,3
5727,20240417,3,2,1,316,10
5728,20240118,7,2,3,433,4
5729,20240403,6,3,3,480,4
5730,20240529,3,3,1,406,8
5731,20240902,4,2,2,558,4
5732,20241015,10,3,4,393,5
5733,20250217,9,3,3,503,4
5734,20240727,6,1,3,501,4
5735,20240505,11,3,4,426,2
5736,20240822,7,3,3,412,8
5737,20250219,18,2,6,588,1
5738,20250301,4,1,2,622,4
5739,20240501,5,1,2,352,4
5740,20240517,4,1,2,582,11
5741,20240424,4,3,2,549,7
5742,20250223,13,2,4,411,4
5743,20240610,16,1,5,490,2
5744,20240719,14,1,4,344,5
5745,20240821,11,3,4,376,5
5746,20240128,2,1,1,509,11
5747,20240111,14,2,4,394,4
5748,20240724,7,1,3,471,2
5749,20240615,11,2,4,469,4
5750,20240903,4,2,2,533,13
5751,20240216,7,2,3,443,6
5752,20240902,16,3,5,401,5
5753,20240506,6,3,3,536,7
5754,20240526,6,2,3,433,4
5755,20240427,2,2,1,472,9
5756,20250202,8,1,3,515,10
5757,20250116,7,1,3,491,5
5758,20250215,14,1,4,410,5
5759,20240531,9,3,3,445,5
5760,20240312,15,1,5,549,3
5761,20241228,18,2,6,573,1
5762,20240516,12,2,4,554,8
5763,20240623,19,3,7,491,2
5764,20241015,13,3,4,371,6
5765,20250321,7,1,3,465,2
5766,20240119,10,3,4,369,5
5767,20240713,10,2,4,448,3
5768,20241125,2,2,1,476,8
5769,20250227,14,3,4,411,8
5770,20240623,13,2,4,379,7
5771,20250324,6,3,3,559,3
5772,20250216,9,2,3,478,0
5773,20250309,13,1,4,509,3
5774,20241219,9,3,3,433,6
5775,20240520,13,3,4,457,4
5776,20240902,5,3,2,284,3
5777,20250119,14,2,4,443,5
5778,20250221,5,1,2,368,3
5779,20240402,9,3,3,466,4
5780,20250307,8,2,3,548,4
5781,20240826,7,3,3,360,12
5782,20240723,8,2,3,509,4
5783,20240217,3,1,1,462,8
5784,20250308,15,2,5,577,3
5785,20240901,8,2,3,524,4
5786,20241115,1,3,1,513,4
5787,20241112,7,2,3,440,8
5788,20250216,19,3,7,579,0
5789,20241021,2,2,1,410,2
5790,20240507,14,1,4,435,5
5791,20241209,18,2,6,526,1
5792,20241008,15,3,5,395,4
5793,20240117,14,2,4,434,4
5794,20240311,19,2,7,547,4
5795,20240925,19,1,7,551,3
5796,20241120,17,3,6,564,4
5797,20241008,19,1,7,652,4
5798,20241031,16,2,5,463,3
5799,20250326,19,1,7,575,1
5800,20240107,1,2,1,491,6
5801,20241109,19,2,7,552,2
5802,20241031,7,1,3,446,4
5803,20240412,11,1,4,467,11
5804,20241104,5,2,2,487,4
5805,20240711,17,1,6,639,5
5806,20240828,11,1,4,490,6
5807,20240302,8,2,3,464,6
5808,20240117,10,3,4,367,2
5809,20240619,12,1,4,641,5
5810,20240125,10,1,4,405,9
5811,20240907,13,3,4,496,4
5812,20240909,18,1,6,630,6
5813,20250121,10,2,4,421,4
5814,20240725,19,1,7,534,2
5815,20240129,17,2,6,530,4
5816,20240426,16,3,5,485,5
5817,20250219,5,3,2,313,7
5818,20241008,3,3,1,418,3
5819,20250114,15,1,5,476,2
5820,20240523,2,3,1,449,9
5821,20240125,13,1,4,476,3
5822,20241105,8,1,3,552,6
5823,20240604,17,1,6,582,1
5824,20240313,4,3,2,575,5
5825,20240429,19,3,7,502,4
5826,20241107,9,1,3,436,6
5827,20241116,15,3,5,479,6
5828,20240402,9,1,3,501,8
5829,20240326,9,3,3,471,3
5830,20241201,14,2,4,496,3
5831,20250228,16,3,5,445,3
5832,20241229,17,3,6,564,3
5833,20250310,13,3,4,386,5
5834,20240427,9,1,3,531,7
5835,20240820,15,1,5,526,0
5836,20240717,7,2,3,423,6
5837,20240724,1,2,1,447,7
5838,20250216,1,2,1,564,8
5839,20241204,5,1,2,316,8
5840,20240526,9,2,3,462,4
5841,20250325,12,2,4,549,6
5842,20250228,6,3,3,420,3
5843,20250304,13,2,4,386,6
5844,20240927,8,3,3,447,4
5845,20250121,15,1,5,545,4
5846,20240518,6,1,3,485,8
5847,20240629,6,3,3,606,4
5848,20250305,4,2,2,532,5
5849,20240130,11,1,4,446,4
5850,20240226,18,3,6,532,3
5851,20240819,3,1,1,452,8
5852,20240525,3,1,1,416,5
5853,20250310,12,2,4,557,4
5854,20250118,6,1,3,465,6
5855,20240217,6,3,3,412,4
5856,20240712,8,2,3,478,8
5857,20240811,15,3,5,405,0
5858,20240515,18,3,6,534,3
5859,20240122,16,3,5,442,3
5860,20240106,6,2,3,466,8
5861,20240722,17,1,6,641,4
5862,20240826,9,3,3,511,7
5863,20240703,19,1,7,549,6
5864,20241225,18,1,6,539,1
5865,20241018,5,3,2,328,4
5866,20241130,6,1,3,483,5
5867,20240807,12,2,4,517,8
5868,20240425,11,2,4,441,5
5869,20241108,16,1,5,461,3
5870,20240218,17,1,6,600,0
5871,20240621,9,2,3,460,2
5872,20240322,1,1,1,537,8
5873,20241117,3,1,1,458,12
5874,20241128,9,1,3,465,0
5875,20240214,19,1,7,598,5
5876,20241130,13,3,4,392,4
5877,20240120,14,1,4,336,3
5878,20250323,19,2,7,554,4
5879,20240808,7,3,3,382,6
5880,20240502,4,3,2,549,13
5881,20240821,12,2,4,461,7
5882,20240808,14,1,4,510,6
5883,20241118,2,3,1,487,3
5884,20241204,1,3,1,440,5
5885,20240103,18,1,6,548,0
5886,20240630,8,1,3,591,7
5887,20240724,3,2,1,389,6
5888,20241115,6,3,3,436,4
5889,20240209,13,1,4,361,6
5890,20240228,9,1,3,486,5
5891,20250314,9,2,3,476,4
5892,20240302,9,3,3,492,3
5893,20240511,15,1,5,471,8
5894,20240229,13,2,4,384,10
5895,20250106,16,3,5,475,4
5896,20241126,2,3,1,500,6
5897,20240501,14,3,4,308,6
5898,20240416,6,3,3,522,4
5899,20240405,2,2,1,481,6
5900,20241212,8,1,3,575,3
5901,20250217,4,3,2,537,4
5902,20240822,14,3,4,253,8
5903,20250120,11,1,4,478,6
5904,20240302,14,3,4,461,4
5905,20240912,12,3,4,487,3
5906,20240218,16,1,5,472,3
5907,20250127,6,1,3,502,6
5908,20241213,1,3,1,391,8
5909,20240607,12,1,4,608,4
5910,20240503,7,2,3,396,9
5911,20241112,8,2,3,542,6
5912,20240725,9,3,3,461,4
5913,20240217,2,3,1,510,3
5914,20250212,17,1,6,620,1
5915,20250223,13,1,4,463,5
5916,20240515,5,3,2,309,8
5917,20240719,10,3,4,442,4
5918,20240906,12,2,4,478,9
5919,20241109,17,1,6,626,3
5920,20241222,6,3,3,424,5
5921,20250102,3,3,1,471,7
5922,20250304,15,1,5,525,4
5923,20241113,7,1,3,495,9
5924,20241021,6,3,3,477,2
5925,20241109,4,3,2,486,6
5926,20240727,19,3,7,494,4
5927,20241220,5,1,2,430,8
5928,20240729,3,3,1,417,14
5929,20240710,9,3,3,509,2
5930,20240213,6,3,3,492,9
5931,20240129,13,2,4,412,6
5932,20240228,4,2,2,538,11
5933,20240311,2,1,1,499,8
5934,20240401,4,3,2,469,3
5935,20240921,8,3,3,553,3
5936,20250117,13,1,4,497,4
5937,20240807,10,1,4,499,8
5938,20250124,18,1,6,545,6
5939,20250216,9,3,3,512,6
5940,20250317,1,2,1,592,5
5941,20250204,13,1,4,408,5
5942,20250203,18,3,6,570,1
5943,20240802,15,1,5,520,6
5944,20250121,2,3,1,398,7
5945,20241003,11,1,4,505,5
5946,20240304,14,3,4,448,4
5947,20241211,15,1,5,498,3
5948,20241018,14,2,4,484,8
5949,20240901,16,1,5,416,2
5950,20240302,15,1,5,467,3
5951,20250301,19,2,7,547,3
5952,20241127,9,1,3,500,2
5953,20240618,5,2,2,335,8
5954,20250320,5,3,2,411,12
5955,20240925,11,2,4,492,3
5956,20240923,4,2,2,588,7
5957,20240223,18,3,6,545,8
5958,20240116,3,2,1,456,6
5959,20240108,4,2,2,549,12
5960,20240413,14,3,4,519,5
5961,20240228,7,1,3,415,3
5962,20241108,8,1,3,603,7
5963,20240209,16,2,5,476,1
5964,20240824,15,1,5,471,1
5965,20250318,7,1,3,535,4
5966,20250120,17,2,6,594,3
5967,20240403,12,3,4,543,3
5968,20240809,18,1,6,624,4
5969,20240722,14,2,4,436,2
5970,20240517,15,3,5,462,3
5971,20241026,15,1,5,554,2
5972,20250129,5,3,2,362,7
5973,20240725,16,2,5,505,2
5974,20241201,5,3,2,233,5
5975,20240321,2,3,1,478,5
5976,20240805,9,2,3,460,1
5977,20240102,9,1,3,562,7
5978,20240626,4,1,2,598,8
5979,20250130,15,3,5,491,2
5980,20250105,11,3,4,471,5
5981,20241211,1,3,1,457,10
5982,20241005,18,3,6,594,4
5983,20240525,1,1,1,599,10
5984,20241113,8,2,3,539,3
5985,20240811,16,2,5,545,5
5986,20250103,18,2,6,556,2
5987,20250118,9,3,3,434,7
5988,20240302,12,3,4,517,10
5989,20241020,19,2,7,556,8
5990,20240826,18,1,6,578,4
5991,20240713,5,2,2,410,7
5992,20240614,2,1,1,507,4
5993,20250326,7,3,3,372,2
5994,20240809,10,2,4,441,3
5995,20240301,15,2,5,534,6
5996,20240508,7,3,3,437,8
5997,20240621,5,1,2,459,7
5998,20240604,15,2,5,461,2
5999,20250208,15,2,5,520,2
6000,20250112,10,1,4,343,3
6001,20240419,14,2,4,352,4
6002,20240925,10,2,4,366,9
6003,20250214,17,3,6,543,2
6004,20241221,14,1,4,398,2
6005,20250125,2,2,1,471,7
6006,20241004,16,2,5,512,0
6007,20240314,13,3,4,425,6
6008,20250312,9,2,3,424,9
6009,20240725,7,3,3,490,5
6010,20250122,16,2,5,438,2
6011,20241005,10,3,4,386,6
6012,20250109,9,1,3,516,5
6013,20241121,7,1,3,470,6
6014,20241205,16,2,5,523,4
6015,20241222,9,2,3,503,1
6016,20241205,17,3,6,545,1
6017,20240722,7,3,3,547,4
6018,20240609,11,1,4,493,7
6019,20240128,8,2,3,524,3
6020,20250126,7,3,3,480,5
6021,20240913,19,1,7,567,5
6022,20240613,12,1,4,567,3
6023,20240303,7,3,3,564,8
6024,20240122,8,2,3,520,8
6025,20240310,7,1,3,442,3
6026,20250115,6,3,3,479,8
6027,20250208,9,1,3,540,7
6028,20240405,13,2,4,385,3
6029,20240611,7,3,3,319,4
6030,20240319,8,2,3,512,8
6031,20240105,17,2,6,550,3
6032,20241111,17,1,6,599,3
6033,20240429,16,2,5,497,2
6034,20241028,2,1,1,459,8
6035,20240626,8,3,3,466,7
6036,20240624,17,3,6,569,4
6037,20250124,13,1,4,518,8
6038,20240804,18,1,6,542,2
6039,20240225,10,1,4,473,5
6040,20241231,2,2,1,512,15
6041,20240705,2,3,1,498,11
6042,20240819,14,3,4,470,2
6043,20240911,16,2,5,572,5
6044,20250216,7,1,3,440,7
6045,20250330,12,3,4,519,4
6046,20240413,14,2,4,392,5
6047,20240317,4,1,2,580,8
6048,20240817,4,3,2,585,8
6049,20250205,18,1,6,552,4
6050,20240914,3,2,1,383,6
6051,20240920,1,3,1,541,6
6052,20241126,17,1,6,635,2
6053,20240630,7,1,3,440,3
6054,20250115,16,1,5,527,4
6055,20240912,5,2,2,398,12
6056,20240207,19,1,7,605,4
6057,20240624,7,3,3,431,7
6058,20240127,14,3,4,459,15
6059,20241002,2,1,1,600,2
6060,20240519,3,2,1,456,8
6061,20241025,17,3,6,568,1
6062,20250320,16,3,5,487,2
6063,20241013,8,3,3,496,6
6064,20240331,18,1,6,656,2
6065,20240301,15,3,5,489,3
6066,20250326,7,1,3,444,10
6067,20241230,9,1,3,468,7
6068,20241212,6,1,3,559,3
6069,20240611,18,1,6,614,1
6070,20241216,18,1,6,576,2
6071,20240522,14,3,4,433,5
6072,20250203,14,1,4,342,2
6073,20240909,14,1,4,440,10
6074,20240925,4,1,2,593,3
6075,20250103,4,1,2,631,8
6076,20241017,15,1,5,493,3
6077,20240705,15,1,5,475,5
6078,20250208,18,3,6,523,4
6079,20250313,14,1,4,352,5
6080,20250217,1,1,1,576,3
6081,20241030,10,3,4,491,3
6082,20241017,10,3,4,411,4
6083,20240326,10,2,4,486,11
6084,20240614,2,3,1,465,7
6085,20250218,8,3,3,504,4
6086,20250211,1,1,1,518,5
6087,20240423,1,2,1,503,6
6088,20250308,4,1,2,533,9
6089,20241221,7,2,3,460,11
6090,20250219,9,1,3,498,5
6091,20240701,16,3,5,488,3
6092,20240725,5,3,2,368,6
6093,20240912,2,2,1,473,7
6094,20240822,11,1,4,448,5
6095,20250317,18,1,6,592,3
6096,20241220,19,3,7,542,4
6097,20240103,13,3,4,384,12
6098,20240726,11,2,4,474,5
6099,20240715,19,3,7,527,2
6100,20241206,17,2,6,573,1
6101,20240504,5,2,2,343,3
6102,20240517,13,2,4,472,1
6103,20241204,1,2,1,474,12
6104,20240125,10,3,4,413,5
6105,20240308,8,2,3,503,10
6106,20240301,8,3,3,536,9
6107,20240129,19,2,7,613,1
6108,20250117,6,3,3,435,4
6109,20240119,12,2,4,555,5
6110,20240619,7,3,3,387,4
6111,20250325,16,1,5,535,2
6112,20240314,9,2,3,436,6
6113,20240301,10,2,4,438,6
6114,20250302,10,1,4,363,1
6115,20240601,10,1,4,406,6
6116,20241002,16,2,5,429,5
6117,20240217,1,3,1,521,9
6118,20240729,17,2,6,570,2
6119,20241208,14,3,4,431,3
6120,20250211,19,1,7,549,1
6121,20240518,17,3,6,564,4
6122,20240419,14,2,4,425,6
6123,20240701,8,1,3,523,3
6124,20240128,9,1,3,507,6
6125,20240715,8,2,3,571,3
6126,20240709,13,2,4,421,5
6127,20241110,17,1,6,639,1
6128,20250123,19,3,7,565,2
6129,20240220,7,3,3,382,6
6130,20240528,17,3,6,530,5
6131,20240924,1,2,1,524,3
6132,20240219,5,1,2,357,8
6133,20250122,6,3,3,558,7
6134,20240902,2,1,1,496,7
6135,20240422,16,3,5,420,3
6136,20240618,5,1,2,321,7
6137,20240614,5,2,2,443,11
6138,20250212,12,2,4,520,4
6139,20240114,3,2,1,428,6
6140,20240721,16,3,5,497,1
6141,20241014,6,2,3,472,6
6142,20250129,15,2,5,502,3
6143,20240707,15,2,5,503,4
6144,20250205,16,1,5,520,2
6145,20240603,13,1,4,504,4
6146,20240224,12,1,4,547,2
6147,20240630,10,1,4,424,6
6148,20240728,14,1,4,408,7
6149,20250110,2,1,1,435,8
6150,20240315,3,1,1,452,8
6151,20241003,9,2,3,556,5
6152,20250303,11,2,4,433,5
6153,20240512,11,3,4,418,5
6154,20241208,10,2,4,350,2
6155,20250228,14,1,4,472,3
6156,20240228,9,1,3,517,4
6157,20241210,10,3,4,380,3
6158,20240630,9,2,3,450,1
6159,20250209,5,2,2,383,5
6160,20241204,8,3,3,463,5
6161,20241116,11,1,4,491,3
6162,20240304,1,1,1,560,10
6163,20241122,10,1,4,338,8
6164,20240916,1,1,1,476,3
6165,20240711,7,3,3,514,4
6166,20240522,14,2,4,381,7
6167,20240413,5,1,2,458,7
6168,20250209,17,2,6,587,2
6169,20240801,6,2,3,487,6
6170,20240829,16,1,5,509,3
6171,20250306,11,1,4,447,2
6172,20240727,10,1,4,428,9
6173,20240402,15,2,5,491,4
6174,20250305,7,3,3,355,3
6175,20240521,2,1,1,508,4
6176,20250309,12,2,4,529,5
6177,20250207,19,2,7,538,3
6178,20250309,12,1,4,516,7
6179,20240421,16,3,5,525,0
6180,20250220,6,1,3,549,4
6181,20250109,3,1,1,488,6
6182,20240228,2,3,1,448,6
6183,20240212,5,1,2,286,6
6184,20240725,11,1,4,567,5
6185,20240924,3,3,1,406,5
6186,20241022,3,2,1,389,4
6187,20240427,5,2,2,403,3
6188,20240120,11,2,4,519,6
6189,20240809,3,2,1,425,9
6190,20240614,13,2,4,524,5
6191,20240510,8,1,3,575,5
6192,20240604,10,3,4,320,7
6193,20240702,2,2,1,453,5
6194,20240330,4,3,2,568,5
6195,20240403,18,2,6,496,0
6196,20240113,19,1,7,555,4
6197,20241117,4,2,2,519,5
6198,20241019,9,2,3,466,6
6199,20250308,16,3,5,442,5
6200,20240817,6,3,3,458,5
6201,20241117,4,1,2,563,4
6202,20241018,9,3,3,423,7
6203,20250313,13,3,4,556,6
6204,20240126,9,3,3,535,9
6205,20240315,6,1,3,457,3
6206,20250331,19,1,7,607,2
6207,20241229,14,1,4,406,7
6208,20250227,15,3,5,488,8
6209,20241025,3,3,1,406,2
6210,20240529,5,1,2,350,6
6211,20240527,18,3,6,576,2
6212,20240108,14,3,4,407,6
6213,20240129,16,2,5,454,2
6214,20241022,14,1,4,354,2
6215,20250217,9,1,3,466,6
6216,20240727,15,3,5,426,2
6217,20240507,7,3,3,428,4
6218,20241205,14,2,4,347,4
6219,20240425,6,1,3,498,6
6220,20250314,15,1,5,567,0
6221,20240523,8,3,3,540,3
6222,20250305,2,1,1,493,6
6223,20241113,8,3,3,504,4
6224,20240822,1,2,1,579,11
6225,20240107,17,3,6,580,1
6226,20240214,19,2,7,533,3
6227,20250318,5,3,2,277,6
6228,20240826,16,2,5,492,1
6229,20250315,7,2,3,491,3
6230,20250307,7,1,3,425,6
6231,20240603,18,3,6,556,0
6232,20240629,18,1,6,579,5
6233,20240802,2,1,1,487,7
6234,20240328,15,3,5,396,2
6235,20240912,14,1,4,417,4
6236,20240313,18,1,6,617,4
6237,20250222,9,1,3,476,3
6238,20240627,14,3,4,402,6
6239,20240730,5,1,2,344,7
6240,20241019,11,1,4,500,3
6241,20240821,8,1,3,538,3
6242,20240826,5,3,2,306,14
6243,20240810,11,2,4,526,10
6244,20240428,5,2,2,434,5
6245,20241108,17,2,6,576,6
6246,20240920,4,2,2,577,13
6247,20240725,15,1,5,538,6
6248,20240404,19,3,7,540,2
6249,20250107,2,1,1,427,6
6250,20240809,17,3,6,592,1
6251,20241231,12,1,4,536,6
6252,20241002,17,2,6,582,0
6253,20250114,10,2,4,578,5
6254,20240818,18,3,6,557,4
6255,20241104,19,1,7,548,3
6256,20240428,18,2,6,510,3
6257,20240924,13,3,4,511,3
6258,20250308,14,1,4,351,7
6259,20240929,16,3,5,411,6
6260,20240304,18,1,6,580,0
6261,20241024,18,1,6,629,4
6262,20241215,16,1,5,524,3
6263,20250216,17,3,6,563,6
6264,20250206,7,3,3,444,5
6265,20240111,12,1,4,535,3
6266,20240407,2,2,1,485,7
6267,20250309,10,1,4,424,5
6268,20240311,5,3,2,420,11
6269,20241229,3,1,1,488,11
6270,20240227,19,3,7,535,4
6271,20241016,13,1,4,456,2
6272,20240907,12,1,4,578,4
6273,20241002,3,2,1,422,6
6274,20240219,6,2,3,446,5
6275,20241223,14,3,4,376,3
6276,20240803,4,1,2,582,6
6277,20250128,13,3,4,487,9
6278,20250219,19,1,7,554,3
6279,20240221,18,1,6,556,3
6280,20240927,3,1,1,442,7
6281,20240324,6,2,3,499,8
6282,20250121,16,3,5,463,2
6283,20241019,3,1,1,485,8
6284,20240505,12,1,4,587,3
6285,20241022,19,3,7,502,0
6286,20240312,19,3,7,502,7
6287,20241022,4,1,2,548,6
6288,20240823,1,2,1,538,11
6289,20240225,2,2,1,538,4
6290,20250210,13,1,4,459,2
6291,20241225,13,2,4,448,5
6292,20250129,2,3,1,519,6
6293,20240419,19,2,7,558,4
6294,20240710,16,3,5,474,5
6295,20250126,12,3,4,478,10
6296,20240402,1,3,1,516,5
6297,20241215,9,3,3,429,6
6298,20240225,17,2,6,563,7
6299,20240229,10,3,4,368,8
6300,20240517,18,1,6,573,4
6301,20240208,19,3,7,514,1
6302,20240128,7,1,3,380,8
6303,20240218,19,3,7,549,2
6304,20250223,15,3,5,523,4
6305,20240504,9,2,3,411,4
6306,20240113,10,3,4,454,7
6307,20240205,4,3,2,515,9
6308,20240410,6,2,3,533,3
6309,20241008,4,2,2,560,7
6310,20240326,5,1,2,391,6
6311,20240104,9,2,3,477,4
6312,20240810,12,1,4,593,3
6313,20241203,8,3,3,472,1
6314,20250323,5,1,2,426,5
6315,20240614,11,2,4,516,2
6316,20250117,11,3,4,481,5
6317,20241209,13,1,4,591,3
6318,20250117,14,1,4,399,6
6319,20250110,8,1,3,571,9
6320,20241004,18,3,6,545,2
6321,20240509,19,1,7,597,5
6322,20240131,12,1,4,554,3
6323,20250109,12,2,4,525,6
6324,20240111,18,1,6,626,1
6325,20241028,10,3,4,358,6
6326,20240405,7,2,3,368,6
6327,20240708,18,3,6,534,6
6328,20250328,12,2,4,558,7
6329,20240710,14,2,4,497,5
6330,20240922,15,1,5,523,4
6331,20250227,16,3,5,513,3
6332,20240507,2,1,1,440,5
6333,20240825,18,2,6,559,4
6334,20250211,12,1,4,545,4
6335,20241220,16,2,5,470,2
6336,20250303,13,2,4,464,4
6337,20240421,17,3,6,584,5
6338,20241111,18,3,6,536,3
6339,20250321,3,3,1,416,6
6340,20241208,10,3,4,387,3
6341,20240524,1,1,1,497,8
6342,20240305,6,3,3,469,5
6343,20240903,3,3,1,402,5
6344,20240810,19,3,7,515,6
6345,20241108,4,2,2,563,11
6346,20250314,3,2,1,430,7
6347,20240415,8,3,3,494,5
6348,20240629,8,2,3,564,8
6349,20240702,7,2,3,381,8
6350,20240813,2,1,1,466,7
6351,20240921,6,2,3,619,8
6352,20241004,16,1,5,444,1
6353,20250131,10,2,4,319,1
6354,20240329,4,3,2,561,5
6355,20240624,13,2,4,356,8
6356,20240118,10,2,4,392,4
6357,20250105,14,1,4,554,7
6358,20250227,9,3,3,406,7
6359,20250204,11,1,4,401,6
6360,20250202,18,3,6,506,2
6361,20240415,11,3,4,488,6
6362,20240927,17,1,6,638,3
6363,20241114,2,2,1,459,4
6364,20240615,3,3,1,443,7
6365,20240113,11,2,4,528,7
6366,20241202,18,1,6,640,2
6367,20240201,3,1,1,427,5
6368,20250127,15,1,5,439,4
6369,20240209,11,1,4,450,4
6370,20240527,11,3,4,433,4
6371,20240805,11,1,4,474,5
6372,20240806,19,2,7,537,1
6373,20240322,1,2,1,553,7
6374,20241128,5,3,2,439,6
6375,20240726,10,1,4,408,3
6376,20240719,10,3,4,462,7
6377,20250322,14,3,4,420,8
6378,20241127,2,3,1,462,3
6379,20250303,4,1,2,607,6
6380,20240207,2,2,1,483,16
6381,20240729,18,2,6,629,7
6382,20250319,13,3,4,369,4
6383,20241122,19,3,7,505,4
6384,20240905,5,2,2,370,5
6385,20240814,2,2,1,497,7
6386,20240217,11,1,4,538,4
6387,20240118,18,3,6,548,5
6388,20250203,6,1,3,445,9
6389,20250314,10,2,4,462,8
6390,20241021,17,2,6,610,6
6391,20240714,11,2,4,388,2
6392,20240705,19,2,7,543,2
6393,20241210,17,1,6,570,2
6394,20240811,4,2,2,542,5
6395,20241113,14,3,4,347,2
6396,20250131,4,2,2,586,5
6397,20241230,14,3,4,406,5
6398,20241202,4,2,2,524,10
6399,20240816,6,1,3,549,3
6400,20250124,9,3,3,410,6
6401,20240317,12,1,4,565,2
6402,20240706,8,2,3,505,2
6403,20241211,4,1,2,569,9
6404,20240926,5,2,2,408,11
6405,20240404,6,1,3,533,6
6406,20241105,5,1,2,470,4
6407,20240511,19,3,7,518,5
6408,20240208,8,2,3,537,4
6409,20240312,9,1,3,483,7
6410,20241007,15,2,5,510,3
6411,20241128,4,3,2,552,5
6412,20240608,9,1,3,496,2
6413,20240705,7,2,3,346,2
6414,20240709,8,1,3,554,7
6415,20250225,15,1,5,532,3
6416,20240429,19,1,7,539,5
6417,20240807,15,1,5,475,3
6418,20240222,5,3,2,451,9
6419,20240809,19,3,7,535,2
6420,20250326,7,2,3,433,5
6421,20250215,6,2,3,443,8
6422,20240510,19,1,7,535,5
6423,20240824,17,1,6,642,2
6424,20240902,10,1,4,428,5
6425,20240813,19,3,7,504,2
6426,20240726,11,1,4,506,5
6427,20250209,15,2,5,475,4
6428,20240405,10,1,4,517,4
6429,20250225,11,3,4,507,8
6430,20240718,3,1,1,416,5
6431,20240903,3,3,1,377,6
6432,20240312,18,3,6,475,2
6433,20241113,11,3,4,388,5
6434,20240703,18,3,6,511,5
6435,20240106,15,2,5,509,3
6436,20240724,7,3,3,409,8
6437,20240201,10,2,4,319,7
6438,20240408,10,2,4,389,6
6439,20250128,13,1,4,500,6
6440,20250121,15,1,5,538,3
6441,20240912,18,3,6,495,3
6442,20240705,4,1,2,576,10
6443,20240316,17,3,6,532,2
6444,20240625,3,1,1,485,7
6445,20241110,2,3,1,491,7
6446,20241013,4,1,2,553,13
6447,20241214,1,1,1,503,4
6448,20240911,15,2,5,488,0
6449,20241120,1,1,1,451,4
6450,20240708,6,1,3,525,7
6451,20241103,7,3,3,412,3
6452,20241210,19,2,7,572,3
6453,20240506,12,3,4,481,5
6454,20250228,1,1,1,508,6
6455,20241013,7,3,3,344,1
6456,20240910,19,2,7,513,1
6457,20240731,13,3,4,382,5
6458,20240906,12,1,4,586,8
6459,20240324,12,3,4,493,5
6460,20250117,13,1,4,481,4
6461,20250209,14,2,4,395,4
6462,20250122,12,2,4,497,4
6463,20240113,12,3,4,510,6
6464,20240214,6,2,3,521,4
6465,20240506,10,3,4,312,4
6466,20250301,9,1,3,530,5
6467,20240423,2,3,1,426,6
6468,20250308,7,1,3,433,7
6469,20241002,9,2,3,505,7
6470,20240723,12,1,4,533,6
6471,20241202,5,1,2,392,1
6472,20250313,1,1,1,518,9
6473,20250223,15,1,5,524,8
6474,20250119,8,1,3,478,3
6475,20250202,1,3,1,428,3
6476,20240929,18,1,6,607,2
6477,20250211,13,1,4,526,9
6478,20240227,1,1,1,498,7
6479,20241123,5,1,2,375,9
6480,20240806,18,1,6,598,3
6481,20240418,16,1,5,520,2
6482,20241005,10,2,4,275,2
6483,20240622,4,3,2,512,8
6484,20241123,1,1,1,518,8
6485,20240920,8,3,3,526,6
6486,20241110,5,2,2,528,5
6487,20240420,2,2,1,471,8
6488,20240705,17,1,6,574,2
6489,20240925,7,3,3,449,3
6490,20250226,17,1,6,643,2
6491,20240816,6,2,3,499,3
6492,20240604,15,2,5,472,4
6493,20240707,5,3,2,420,9
6494,20240928,15,1,5,543,4
6495,20250109,18,3,6,519,4
6496,20240102,18,3,6,559,3
6497,20240902,6,2,3,539,6
6498,20240728,2,3,1,507,7
6499,20250204,17,2,6,590,4
6500,20241012,4,1,2,569,7
6501,20241224,12,3,4,555,11
6502,20240113,19,3,7,484,2
6503,20240405,2,1,1,512,7
6504,20240808,2,3,1,405,9
6505,20240825,14,1,4,491,7
6506,20240403,15,2,5,495,0
6507,20241203,2,2,1,530,8
6508,20240925,4,3,2,554,6
6509,20240619,19,2,7,506,4
