cost_id,date_key,stage_id,payroll_hours,material_cost,utility_cost
5490,20241103,6,6.6,257.46,69.68
5491,20241222,7,5.5,216.2,57.61
5492,20240629,1,9.0,308.83,158.47
5493,20240926,2,6.1,236.14,85.09
5494,20240608,6,8.0,289.91,104.35
5495,20240811,3,7.8,253.11,68.08
5496,20240729,6,7.8,228.46,78.53
5497,20250331,4,5.1,222.32,90.17
5498,20250222,2,6.3,280.89,77.2
5499,20240218,3,8.5,294.01,78.17
5500,20240521,2,7.6,288.83,127.01
5501,20240705,6,6.8,263.82,86.67
5502,20240512,6,7.0,189.4,91.46
5503,20240404,1,9.2,367.75,140.23
5504,20240201,1,8.6,295.03,114.79
5505,20240803,2,8.7,270.25,73.08
5506,20250209,2,6.2,293.15,95.99
5507,20240301,6,8.9,278.26,82.51
5508,20250208,3,9.6,281.35,67.65
5509,20240202,4,7.8,245.95,63.55
5510,20241102,5,10.0,427.22,127.96
5511,20240624,4,7.1,238.2,95.63
5512,20240522,6,6.6,227.46,91.21
5513,20240915,3,7.2,242.57,88.12
5514,20240809,3,9.1,242.67,96.17
5515,20240703,2,8.7,331.73,89.17
5516,20241107,1,9.3,287.29,118.86
5517,20240302,7,7.4,258.74,72.52
5518,20240930,6,7.8,237.47,63.48
5519,20241226,6,8.9,178.46,54.77
5520,20241123,5,10.8,553.89,136.94
5521,20240323,4,7.9,251.58,80.85
5522,20250315,5,9.6,431.34,130.17
5523,20240624,4,7.3,213.03,92.0
5524,20241212,6,8.3,269.13,67.69
5525,20250123,7,6.4,235.64,65.3
5526,20240521,4,7.5,232.55,101.19
5527,20241023,1,9.5,358.12,115.32
5528,20240706,6,7.2,184.7,76.22
5529,20241101,5,10.3,509.67,138.7
5530,20240303,7,5.7,170.49,70.72
5531,20240305,1,9.2,359.96,118.15
5532,20240608,7,7.8,259.38,88.86
5533,20240806,3,8.7,238.05,73.85
5534,20240118,2,7.1,304.25,84.64
5535,20240118,2,8.7,239.78,80.75
5536,20250228,7,7.3,174.08,61.28
5537,20241228,2,6.7,304.6,85.17
5538,20240430,3,8.3,295.92,113.39
5539,20240315,2,8.1,309.75,82.15
5540,20240310,3,8.2,269.84,85.08
5541,20240627,7,8.0,219.36,89.11
5542,20240808,2,6.7,259.56,90.9
5543,20240205,4,7.3,241.77,69.78
5544,20250123,6,8.6,171.03,68.11
5545,20240420,6,8.2,289.92,86.71
5546,20240203,1,9.1,310.57,120.35
5547,20240927,6,6.5,252.68,75.16
5548,20240501,3,7.5,316.16,96.51
5549,20240516,6,8.6,218.78,84.39
5550,20240410,7,6.5,216.56,86.75
5551,20250129,6,7.1,251.53,85.09
5552,20250106,3,7.7,279.9,81.37
5553,20241024,7,6.1,187.67,67.66
5554,20240709,1,9.6,352.14,120.4
5555,20240617,4,7.0,222.2,101.39
5556,20240707,1,9.5,276.75,126.31
5557,20240606,7,5.4,230.4,87.45
5558,20250131,7,5.6,224.15,49.19
5559,20240721,3,7.1,286.34,84.82
5560,20240828,6,8.2,250.04,61.99
5561,20240514,2,6.3,309.18,123.72
5562,20250105,2,6.2,241.6,67.85
5563,20240906,4,5.8,221.96,89.15
5564,20241109,3,9.6,269.86,81.16
5565,20250301,3,10.0,232.77,82.94
5566,20250323,6,8.9,264.94,77.8
5567,20240424,4,7.0,224.98,91.5
5568,20250111,5,8.8,492.66,133.32
5569,20241027,4,6.6,252.36,97.85
5570,20240325,1,8.5,293.23,113.68
5571,20241122,1,9.9,349.27,110.78
5572,20250209,5,9.5,453.41,127.19
5573,20250103,1,8.8,286.92,92.35
5574,20240811,4,7.3,191.55,81.93
5575,20240916,1,9.8,351.49,109.2
5576,20240725,4,6.3,199.83,80.83
5577,20250110,1,8.9,353.93,111.79
5578,20240615,1,9.4,341.07,155.55
5579,20241231,2,7.8,307.45,88.47
5580,20241206,7,8.0,183.84,68.69
5581,20240816,2,6.9,231.81,88.49
5582,20250228,7,5.0,183.42,56.69
5583,20240210,4,7.2,252.38,65.57
5584,20250228,7,7.4,173.67,65.29
5585,20240604,7,7.2,176.78,78.86
5586,20240619,5,9.6,441.47,168.32
5587,20240507,7,5.3,185.74,92.15
5588,20250323,2,7.1,304.43,78.24
5589,20240513,7,6.5,219.4,95.82
5590,20241117,4,5.1,225.69,100.91
5591,20250117,4,6.8,250.27,68.05
5592,20240424,6,8.3,228.83,98.99
5593,20250218,2,6.9,335.66,80.75
5594,20241212,6,8.3,243.5,81.52
5595,20240921,5,8.1,456.08,133.98
5596,20240913,1,8.1,344.68,110.88
5597,20240115,5,10.8,523.41,127.12
5598,20240530,6,7.1,279.69,99.22
5599,20250204,2,7.7,263.67,71.89
5600,20241109,6,6.4,242.5,76.26
5601,20241122,4,7.8,161.65,75.91
5602,20240413,2,8.4,297.09,117.4
5603,20240713,2,7.0,253.62,94.73
5604,20240407,2,8.1,310.42,114.89
5605,20250312,2,8.8,263.6,98.68
5606,20240323,5,9.1,499.03,122.7
5607,20241012,3,8.1,210.51,72.99
5608,20240922,2,7.4,303.49,84.58
5609,20241106,5,9.9,468.23,127.5
5610,20240618,5,10.2,405.64,153.11
5611,20240908,2,8.2,268.01,87.03
5612,20240818,5,8.9,541.36,118.92
5613,20250307,2,7.9,235.61,75.79
5614,20250118,4,7.5,240.84,73.68
5615,20240420,7,6.9,218.68,101.68
5616,20240728,1,9.9,340.38,130.7
5617,20241005,5,8.2,396.77,148.75
5618,20250122,7,6.5,253.44,63.51
5619,20240814,3,7.2,238.4,84.58
5620,20240719,3,9.2,312.71,97.69
5621,20240305,4,5.7,246.69,89.91
5622,20240517,5,10.0,467.64,168.93
5623,20240910,4,5.5,210.0,80.39
5624,20250101,3,7.5,284.49,85.87
5625,20240114,4,6.2,242.25,76.55
5626,20241213,6,8.1,274.41,68.75
5627,20240420,2,8.0,305.59,110.93
5628,20240205,1,8.5,277.82,111.17
5629,20240128,2,7.0,314.81,84.09
5630,20241110,7,5.2,232.08,54.47
5631,20240916,6,6.7,311.05,83.27
5632,20240501,7,7.9,219.65,72.09
5633,20240309,5,10.8,491.86,138.1
5634,20250106,7,7.8,224.18,51.9
5635,20240524,6,6.9,269.43,72.09
5636,20250110,3,7.1,210.98,78.28
5637,20240407,5,8.6,459.38,151.81
5638,20250112,7,5.5,178.72,54.15
5639,20250224,4,6.2,231.57,77.07
5640,20250321,6,7.1,212.63,65.13
5641,20240423,1,8.6,325.46,142.4
5642,20240607,2,8.2,289.85,118.47
5643,20240807,6,7.5,245.29,74.04
5644,20240909,2,7.5,260.05,78.53
5645,20250215,7,6.6,216.58,58.87
5646,20240629,6,7.5,238.11,105.82
5647,20241018,1,8.3,379.88,113.24
5648,20250118,1,8.4,305.31,117.15
5649,20240602,4,6.8,243.12,80.47
5650,20240326,2,6.1,284.02,73.5
5651,20240814,3,7.2,267.6,95.26
5652,20240128,7,6.2,210.47,68.99
5653,20250320,1,8.4,374.67,114.3
5654,20240417,7,5.5,183.2,83.41
5655,20250118,4,5.9,231.4,73.39
5656,20240122,1,9.9,293.15,115.35
5657,20250309,6,6.0,287.51,73.62
5658,20241017,6,7.1,239.11,83.68
5659,20241203,7,5.6,142.11,58.73
5660,20250107,5,8.7,471.21,111.23
5661,20240309,1,8.2,331.71,111.05
5662,20240909,5,9.1,469.79,132.21
5663,20240111,5,9.7,531.06,112.0
5664,20240803,3,7.7,301.62,84.37
5665,20241020,5,8.5,485.51,126.43
5666,20250109,5,8.4,537.94,102.27
5667,20250318,5,10.3,509.31,116.06
5668,20240621,1,9.7,380.3,153.49
5669,20241026,6,8.6,251.89,93.77
5670,20241007,6,8.0,208.19,71.69
5671,20240116,1,9.2,275.02,121.42
5672,20240503,4,5.1,282.92,101.84
5673,20250207,2,7.9,296.49,86.82
5674,20240630,3,9.8,279.31,103.47
5675,20250131,1,8.9,359.54,108.87
5676,20240611,4,6.3,266.81,106.46
5677,20240519,4,7.5,209.84,98.7
5678,20240904,3,8.8,272.22,82.26
5679,20240709,7,5.7,216.35,62.46
5680,20240104,4,5.2,219.14,77.32
5681,20240205,6,6.0,285.71,66.77
5682,20241215,6,6.8,266.48,78.69
5683,20241203,6,8.9,233.1,72.23
5684,20241214,1,8.5,332.86,90.96
5685,20250127,7,6.8,168.81,57.97
5686,20240720,7,6.3,186.22,64.65
5687,20240922,6,7.0,174.0,79.27
5688,20240629,6,7.3,220.17,88.64
5689,20240108,5,9.0,527.56,111.95
5690,20240907,1,8.0,304.9,119.63
5691,20240429,4,7.8,257.08,104.31
5692,20241110,2,8.7,241.24,85.17
5693,20240912,6,7.9,289.21,72.06
5694,20240828,2,7.2,267.88,86.48
5695,20250206,7,6.9,153.03,56.14
5696,20240620,5,9.7,444.92,168.46
5697,20241026,7,5.5,228.73,63.11
5698,20241016,6,6.4,203.29,70.51
5699,20241104,4,6.5,179.13,87.79
5700,20240915,5,8.2,443.55,144.26
5701,20240327,6,6.9,221.04,72.24
5702,20240826,7,6.9,173.22,64.64
5703,20240914,5,10.2,372.63,127.44
5704,20240706,5,9.5,410.81,130.93
5705,20250305,6,7.2,259.4,84.54
5706,20240115,2,6.2,254.43,74.96
5707,20240408,3,7.6,269.81,121.47
5708,20250102,7,7.9,185.0,87.55
5709,20240502,7,7.6,232.71,104.41
5710,20250118,4,7.5,195.38,68.77
5711,20240919,5,9.6,433.87,119.44
5712,20240707,6,7.7,240.21,84.78
5713,20250222,5,9.7,491.09,127.08
5714,20241017,1,9.2,302.93,101.06
5715,20240309,1,8.9,327.09,107.93
5716,20240625,1,8.8,426.57,153.34
5717,20241216,4,6.9,209.09,70.44
5718,20240102,7,6.5,198.43,63.8
5719,20240610,3,8.8,283.48,102.49
5720,20240419,4,7.6,209.75,92.35
5721,20240925,6,8.4,233.37,90.47
5722,20240710,4,7.9,231.76,66.67
5723,20240204,6,6.4,254.94,58.39
5724,20240407,2,8.9,278.06,100.82
5725,20250222,7,5.4,173.37,90.68
5726,20240816,4,5.7,260.92,88.72
5727,20250213,1,8.9,290.53,113.52
5728,20241026,1,9.2,385.22,126.64
5729,20240821,5,10.3,422.01,128.42
5730,20240514,6,7.8,285.01,110.88
5731,20241021,6,8.8,261.3,79.97
5732,20241206,5,8.7,530.4,115.61
5733,20240725,1,9.7,352.95,125.86
5734,20250131,4,7.7,267.92,83.82
5735,20240830,4,5.5,261.27,84.96
5736,20240407,6,6.6,185.32,103.43
5737,20241211,3,8.4,249.18,61.43
5738,20240916,4,6.3,208.82,79.38
5739,20241219,2,7.7,255.97,96.96
5740,20240324,2,8.6,261.63,100.34
5741,20240119,4,7.5,227.26,82.59
5742,20240430,5,9.8,419.5,156.86
5743,20241013,5,10.5,520.19,131.98
5744,20240729,5,9.9,513.82,126.66
5745,20240903,2,6.8,260.65,96.31
5746,20240212,1,8.8,361.66,103.42
5747,20240304,6,7.1,218.24,64.19
5748,20240910,3,7.0,253.76,85.27
5749,20240914,6,6.8,233.84,76.95
5750,20241004,5,9.6,424.69,125.09
5751,20241202,4,6.2,222.49,80.14
5752,20240328,1,9.5,356.56,106.71
5753,20241127,3,8.5,287.73,72.91
5754,20241004,1,9.1,334.1,114.71
5755,20240819,4,7.8,251.66,68.53
5756,20240730,1,9.7,336.44,122.04
5757,20241118,3,8.1,250.73,63.2
5758,20240927,4,5.9,257.41,80.27
5759,20240212,7,7.3,176.58,50.27
5760,20240926,2,7.9,270.4,95.41
5761,20250102,1,9.0,331.84,104.93
5762,20240314,4,7.0,203.44,72.57
5763,20240506,1,8.9,288.27,150.16
5764,20240120,4,5.9,240.52,63.71
5765,20240123,7,7.7,225.14,74.4
5766,20241105,5,9.3,508.57,136.02
5767,20240412,1,8.8,299.46,135.39
5768,20240302,5,10.5,568.59,129.52
5769,20240302,5,8.6,478.16,129.02
5770,20250323,2,8.2,218.93,88.87
5771,20241125,7,6.4,187.79,70.74
5772,20250312,5,10.7,496.81,126.94
5773,20241112,1,8.1,297.2,114.58
5774,20240222,1,8.1,359.28,93.16
5775,20240510,7,7.9,204.53,69.55
5776,20250130,3,9.5,292.83,72.78
5777,20240503,5,8.7,470.88,155.82
5778,20240120,6,8.0,255.39,58.72
5779,20240125,2,6.3,275.48,74.27
5780,20240128,4,5.4,238.97,83.87
5781,20240116,4,5.6,234.56,61.72
5782,20250310,4,7.1,164.57,83.89
5783,20240616,2,7.8,314.82,102.39
5784,20241003,2,7.8,282.98,80.47
5785,20240311,3,8.0,222.56,71.29
5786,20241127,3,9.4,218.95,61.45
5787,20241227,4,7.9,186.9,68.27
5788,20240814,5,10.7,531.47,125.62
5789,20241203,7,6.3,172.28,69.27
5790,20240728,2,7.4,253.5,86.66
5791,20250129,5,9.0,425.52,128.97
5792,20240608,3,7.2,267.61,111.91
5793,20240907,5,10.2,542.55,128.47
5794,20250111,7,5.6,184.88,64.41
5795,20240406,1,8.7,370.04,143.4
5796,20250306,2,8.4,315.82,85.37
5797,20250304,2,6.8,283.31,82.41
5798,20240812,4,6.8,192.65,83.73
5799,20240930,6,8.0,263.8,83.24
5800,20240801,4,6.4,224.92,79.93
5801,20240513,7,7.6,201.45,88.02
5802,20240705,4,8.0,186.12,61.65
5803,20240918,1,9.6,358.24,122.48
5804,20240927,4,8.0,227.95,80.56
5805,20240411,4,7.8,275.9,92.14
5806,20241215,2,7.5,301.92,82.15
5807,20240904,6,7.9,247.71,64.99
5808,20250320,5,9.2,534.15,128.99
5809,20250108,2,8.9,341.21,81.54
5810,20241012,5,8.9,446.51,138.95
5811,20250305,7,7.6,151.79,70.33
5812,20250204,2,7.5,296.14,80.56
5813,20240808,1,8.4,311.19,133.79
5814,20250104,5,9.7,436.03,114.92
5815,20240324,1,9.5,322.62,113.6
5816,20240414,2,8.5,301.65,120.88
5817,20240730,3,8.0,235.06,88.04
5818,20240920,1,9.9,389.39,126.12
5819,20240626,4,6.5,188.42,102.17
5820,20240524,7,5.6,209.55,86.6
5821,20241108,3,8.4,282.01,86.72
5822,20250317,2,8.0,281.95,87.36
5823,20240405,3,9.5,326.05,103.56
5824,20240127,1,9.3,343.51,103.83
5825,20240227,3,9.8,276.87,84.14
5826,20240410,7,7.3,188.04,90.41
5827,20250310,2,7.5,283.94,83.93
5828,20240623,3,8.7,337.14,105.4
5829,20240226,1,9.6,372.9,99.9
5830,20241101,5,10.5,442.25,139.25
5831,20241211,5,8.8,438.78,124.98
5832,20240607,6,6.1,225.78,95.47
5833,20241011,6,6.7,268.93,88.38
5834,20240810,1,8.3,319.55,121.08
5835,20241006,7,6.7,228.05,71.26
5836,20240709,2,9.0,341.27,83.28
5837,20241119,3,9.6,242.22,100.63
5838,20240317,7,5.6,204.13,74.68
5839,20250210,4,6.1,154.49,57.87
5840,20240920,6,8.5,240.73,86.38
5841,20240925,7,7.0,216.13,73.05
5842,20240508,7,6.0,197.15,94.62
5843,20240906,1,9.0,313.0,124.0
5844,20240709,3,9.9,275.36,82.89
5845,20240127,7,5.6,183.6,66.31
5846,20241202,2,8.1,258.22,91.99
5847,20240617,6,8.5,214.41,102.85
5848,20250127,3,9.6,256.3,84.89
5849,20240127,7,6.4,168.42,53.54
5850,20241211,2,7.9,289.2,71.43
5851,20250103,7,5.7,190.43,69.92
5852,20250208,1,9.6,338.1,108.67
5853,20241228,7,7.1,157.14,62.47
5854,20240215,3,9.2,248.01,67.43
5855,20250307,7,5.2,217.3,70.77
5856,20241119,4,6.7,200.67,74.47
5857,20250201,7,7.4,234.2,68.79
5858,20250301,6,6.2,243.0,68.72
5859,20240824,4,6.7,192.69,85.71
5860,20240705,3,7.8,280.54,87.08
5861,20240721,1,8.4,323.06,114.88
5862,20240302,7,6.1,161.19,74.37
5863,20240916,5,10.8,505.71,136.77
5864,20240228,2,6.9,259.34,81.59
5865,20250221,5,9.0,449.93,103.53
5866,20250123,2,8.9,299.98,69.38
5867,20240201,2,7.6,319.21,92.77
5868,20241201,2,7.6,288.97,72.71
5869,20240401,5,9.6,482.02,150.94
5870,20240306,4,7.3,240.64,71.61
5871,20241017,4,7.3,252.22,96.23
5872,20240920,4,6.7,253.16,85.91
5873,20240226,1,8.4,349.84,107.21
5874,20250212,5,9.6,526.89,121.37
5875,20250210,2,7.5,331.53,73.81
5876,20240612,7,5.7,178.57,99.47
5877,20240601,1,8.7,318.41,161.6
5878,20250204,1,8.6,366.51,112.21
5879,20240709,5,10.6,457.53,126.63
5880,20240829,3,7.2,239.02,93.27
5881,20240304,6,7.8,211.51,67.75
5882,20240805,3,8.6,308.7,84.73
5883,20241231,4,6.0,251.3,65.18
5884,20240613,4,7.2,222.05,103.83
5885,20240325,7,6.7,193.78,61.62
5886,20250123,4,6.6,186.65,79.29
5887,20240531,3,9.6,317.6,106.29
5888,20240712,6,8.6,225.55,68.82
5889,20240805,1,8.9,326.1,112.41
5890,20240719,1,9.4,328.55,125.01
5891,20240217,1,8.2,373.88,120.05
5892,20240901,4,6.8,203.75,74.15
5893,20250217,6,8.1,278.74,66.98
5894,20241021,3,8.3,300.16,92.17
5895,20240905,6,7.2,195.35,78.24
5896,20240409,6,8.5,240.71,92.47
5897,20240709,7,8.0,225.38,89.45
5898,20240811,4,7.1,201.39,83.68
5899,20240226,2,6.3,260.92,75.07
5900,20241123,4,7.8,277.46,83.28
5901,20250320,7,7.6,200.54,57.31
5902,20240103,2,8.7,245.41,70.65
5903,20240511,6,7.3,187.98,96.33
5904,20240911,2,7.6,332.83,76.34
5905,20240329,3,9.1,284.23,108.73
5906,20240625,6,8.8,245.58,106.67
5907,20240331,1,9.5,362.2,121.93
5908,20250203,5,10.9,521.5,118.96
5909,20240123,4,5.1,214.54,77.18
5910,20240826,7,5.7,214.68,78.99
5911,20240126,3,7.1,252.03,68.77
5912,20240725,4,6.3,229.32,75.12
5913,20240424,2,6.2,269.47,100.15
5914,20241008,1,9.5,381.19,124.76
5915,20250116,1,9.2,366.76,100.21
5916,20250109,5,9.0,426.67,106.66
5917,20250212,2,7.1,272.51,68.46
5918,20250301,5,10.1,439.47,125.93
5919,20240721,4,5.3,241.99,82.37
5920,20241128,1,8.4,385.56,115.97
5921,20240213,1,9.2,307.78,108.42
5922,20240101,5,10.4,536.6,118.0
5923,20240612,6,6.1,210.3,100.18
5924,20241216,6,7.0,266.41,65.32
5925,20250105,7,7.1,183.13,52.58
5926,20241004,6,7.8,239.57,90.66
5927,20240409,2,6.0,328.96,110.8
5928,20250123,1,9.6,352.01,95.86
5929,20240426,3,8.2,244.68,101.12
5930,20250206,6,8.3,271.19,53.43
5931,20250102,3,9.0,262.83,72.11
5932,20240810,2,8.4,300.44,91.24
5933,20241112,2,6.3,298.71,88.41
5934,20241207,6,7.2,211.98,73.7
5935,20241108,5,10.9,485.22,128.94
5936,20241216,2,7.3,232.92,81.91
5937,20240528,5,9.5,474.59,165.05
5938,20241118,2,6.8,319.45,88.31
5939,20240222,3,7.4,295.57,79.3
5940,20240706,1,8.3,302.58,115.04
5941,20240301,2,8.4,241.27,98.45
5942,20241126,2,8.3,306.0,94.8
5943,20240924,6,8.4,184.89,74.25
5944,20240211,7,7.4,226.05,66.83
5945,20240507,2,9.0,279.56,109.61
5946,20240624,3,8.3,346.19,108.06
5947,20240325,4,5.5,179.77,73.6
5948,20240717,2,8.4,284.49,93.28
5949,20240810,3,9.3,247.96,78.73
5950,20240721,1,9.2,285.35,109.26
5951,20240711,3,7.9,306.19,66.12
5952,20240724,2,7.8,211.56,97.97
5953,20250306,1,8.8,311.56,125.14
5954,20241005,6,6.1,249.58,70.09
5955,20241025,3,8.6,267.17,101.48
5956,20241120,5,8.3,541.78,127.13
5957,20240209,2,7.1,271.92,80.85
5958,20241107,4,7.2,233.93,81.21
5959,20240309,3,9.3,295.97,94.49
5960,20240306,7,7.4,186.49,80.48
5961,20240614,4,5.8,221.69,102.49
5962,20240310,3,8.2,254.37,97.69
5963,20241202,1,9.0,295.56,97.49
5964,20240512,4,7.6,217.15,104.3
5965,20241129,6,7.3,203.03,77.06
5966,20240815,2,7.5,317.47,88.82
5967,20241111,4,5.7,234.31,77.11
5968,20241029,2,8.6,280.0,105.33
5969,20240825,1,8.2,381.1,125.63
5970,20241213,6,6.6,204.95,79.47
5971,20240316,6,7.4,221.75,64.04
5972,20241218,2,6.7,305.27,76.41
5973,20240209,3,7.4,277.93,63.5
5974,20241006,2,7.2,273.9,88.0
5975,20240118,4,7.9,207.61,73.28
5976,20240501,7,6.1,190.51,98.58
5977,20240315,4,7.0,205.58,79.75
5978,20240825,7,6.7,165.26,80.91
5979,20240804,3,8.0,254.11,84.75
5980,20240830,7,6.4,255.06,70.57
5981,20240909,2,7.5,287.39,83.89
5982,20241204,2,7.2,254.48,82.0
5983,20250327,7,6.2,201.51,77.9
5984,20250321,2,6.1,340.8,86.77
5985,20240919,7,6.3,194.99,71.28
5986,20240927,5,9.8,541.35,132.7
5987,20240421,6,6.7,250.19,88.79
5988,20241130,7,7.1,208.49,90.88
5989,20240712,5,8.2,467.42,131.09
5990,20241226,6,6.1,249.94,76.96
5991,20240612,4,7.8,202.14,94.13
5992,20240228,6,6.2,201.77,57.6
5993,20240311,4,5.5,233.17,69.04
5994,20241011,1,10.0,363.08,122.57
5995,20250212,2,7.6,284.64,91.74
5996,20250314,4,7.2,219.47,80.43
5997,20240121,1,8.4,350.23,109.16
5998,20250308,6,6.9,176.82,75.6
5999,20240112,5,10.1,465.96,118.72
6000,20240108,4,7.7,236.75,83.42
6001,20240325,2,7.0,340.85,81.11
6002,20250228,7,7.7,213.74,79.39
6003,20240124,6,9.0,237.35,65.52
6004,20250223,4,6.1,213.3,67.45
6005,20240914,5,8.8,471.12,124.8
6006,20250216,1,9.4,357.4,118.28
6007,20240113,7,7.2,183.88,58.89
6008,20240329,1,8.7,333.7,105.89
6009,20240107,7,5.7,190.47,65.97
6010,20240826,1,8.4,348.49,121.29
6011,20241022,6,8.0,285.31,73.43
6012,20240228,2,6.9,266.9,67.07
6013,20250317,4,5.8,198.66,90.13
6014,20241221,4,5.5,205.76,72.65
6015,20250129,1,9.2,334.27,107.62
6016,20250216,3,7.2,305.46,76.59
6017,20240117,5,10.3,528.98,116.52
6018,20240520,6,7.3,266.09,73.91
6019,20240109,4,5.8,180.55,69.09
6020,20240618,5,8.3,437.4,156.24
6021,20250127,2,6.0,299.12,88.19
6022,20240121,4,7.3,236.98,57.18
6023,20241129,2,8.0,260.4,91.35
6024,20240603,2,7.3,293.01,94.47
6025,20240224,4,6.4,211.83,73.84
6026,20240204,5,8.3,510.14,116.04
6027,20240806,4,7.7,221.61,87.25
6028,20250227,1,9.9,372.66,99.39
6029,20240329,2,8.9,263.63,80.13
6030,20240924,2,6.6,292.75,86.23
6031,20240718,5,8.7,552.52,127.99
6032,20250216,1,8.7,396.29,114.05
6033,20240512,3,7.7,256.23,104.06
6034,20250319,5,8.1,493.04,121.26
6035,20240817,7,6.4,197.5,63.43
6036,20250206,3,7.9,250.68,65.67
6037,20250222,1,9.9,355.87,101.8
6038,20241028,2,8.2,293.49,82.73
6039,20240622,1,9.4,399.95,153.65
6040,20240621,7,6.3,223.33,86.47
6041,20240208,7,6.4,247.83,68.73
6042,20250228,7,6.3,193.58,63.68
6043,20250101,6,6.5,238.61,62.31
6044,20250101,1,9.8,315.88,99.93
6045,20241210,5,9.4,407.54,101.16
6046,20240930,2,7.3,246.13,100.96
6047,20240705,2,6.5,310.62,88.75
6048,20240327,2,7.7,255.48,90.74
6049,20240606,6,8.2,257.92,91.94
6050,20240909,4,7.8,208.45,95.52
6051,20241116,1,9.1,373.51,124.54
6052,20241226,2,7.4,358.29,65.79
6053,20240617,4,6.8,189.98,108.95
6054,20240731,5,9.8,429.41,127.62
6055,20241106,6,7.8,238.7,71.41
6056,20250318,6,8.7,232.33,76.21
6057,20240214,4,7.8,201.31,56.69
6058,20241205,6,8.7,225.85,41.49
6059,20241118,5,9.1,431.59,127.85
6060,20240117,3,8.0,333.4,76.93
6061,20240331,6,7.0,242.48,67.66
6062,20241203,1,8.9,352.01,122.97
6063,20240720,4,5.4,239.32,77.55
6064,20241002,5,8.6,519.65,117.56
6065,20240530,3,9.6,293.72,107.57
6066,20240710,7,6.6,174.2,88.75
6067,20250126,2,7.1,254.61,77.51
6068,20240412,7,6.6,204.26,96.96
6069,20240816,3,8.2,270.95,77.58
6070,20250324,2,8.9,315.43,99.96
6071,20250108,5,8.4,491.02,123.46
6072,20240229,1,8.1,331.8,119.21
6073,20240107,3,8.0,253.64,77.75
6074,20240511,7,5.8,204.4,76.83
6075,20240604,7,5.2,247.58,86.32
6076,20240119,6,7.8,293.19,57.38
6077,20240513,5,8.4,451.83,154.97
6078,20250112,5,8.8,524.23,124.71
6079,20240126,5,10.9,455.87,113.82
6080,20241022,2,8.9,300.17,99.89
6081,20250108,7,5.0,219.73,57.8
6082,20250206,1,8.1,371.61,114.9
6083,20240402,3,8.4,246.18,85.72
6084,20240828,6,6.7,231.41,88.89
6085,20240528,7,7.3,213.45,85.93
6086,20240105,6,8.0,268.56,74.35
6087,20250204,7,5.5,184.73,61.86
6088,20250225,2,8.6,368.84,95.8
6089,20241113,7,5.2,257.47,60.69
6090,20240425,1,8.2,307.92,138.42
6091,20240616,1,9.2,349.38,159.15
6092,20240919,2,8.4,273.12,72.16
6093,20240603,3,8.9,258.24,103.88
6094,20240427,2,7.7,302.95,113.88
6095,20240607,1,9.4,315.85,150.41
6096,20241219,3,8.6,273.48,77.04
6097,20240708,6,6.0,222.52,62.08
6098,20240126,5,9.7,405.38,120.7
6099,20250329,5,9.4,481.41,140.01
6100,20240131,4,5.1,212.3,72.07
6101,20240112,4,7.2,286.24,58.59
6102,20250202,5,10.3,434.81,115.8
6103,20240910,2,7.7,272.94,87.01
6104,20241109,4,5.6,198.61,102.82
6105,20250119,7,5.9,169.42,57.62
6106,20250321,6,8.2,285.74,61.81
6107,20240228,4,5.2,187.38,68.84
6108,20240805,3,9.8,308.82,83.42
6109,20240206,2,8.2,311.12,77.32
6110,20240918,2,8.7,300.87,73.97
6111,20240124,2,6.5,345.56,75.74
6112,20240216,3,7.6,252.64,70.22
6113,20250323,4,6.2,256.29,80.86
6114,20240501,6,7.7,285.04,112.6
6115,20240205,7,5.6,199.83,62.34
6116,20240323,3,8.1,300.58,98.5
6117,20241107,5,9.8,486.14,135.5
6118,20241203,7,5.2,188.07,65.03
6119,20240817,1,9.2,350.45,116.22
6120,20240320,5,10.3,412.15,122.64
6121,20240117,5,10.6,455.6,108.45
6122,20240111,6,6.8,210.07,66.1
6123,20240916,4,6.7,209.79,63.65
6124,20250112,7,7.1,211.23,66.5
6125,20240320,4,7.7,223.26,78.97
6126,20250127,1,9.6,304.75,106.78
6127,20240314,4,7.3,270.59,85.52
6128,20240805,7,5.5,183.69,60.33
6129,20240418,2,7.8,283.87,105.64
6130,20240615,5,8.8,446.5,167.87
6131,20241118,1,9.3,304.31,121.5
6132,20241205,1,8.0,322.21,106.31
6133,20240321,4,7.5,189.84,77.94
6134,20240419,1,9.4,345.94,140.44
6135,20250306,1,8.2,338.56,136.48
6136,20240128,2,6.9,292.07,74.46
6137,20250119,5,9.6,461.08,105.68
6138,20240205,1,8.8,371.95,93.22
6139,20241218,1,9.3,359.52,105.7
6140,20240219,1,9.2,344.86,115.72
6141,20241206,6,6.2,247.86,61.08
6142,20240809,3,10.0,196.21,72.99
6143,20241128,6,8.2,247.26,79.85
6144,20250226,2,6.1,318.93,69.53
6145,20240507,6,7.5,231.49,79.54
6146,20240507,5,8.7,401.95,159.09
6147,20240626,3,7.2,292.64,114.34
6148,20240530,1,8.4,332.32,152.61
6149,20240629,4,5.2,254.94,92.11
6150,20250124,1,8.5,375.88,107.38
6151,20240729,2,8.7,270.25,85.96
6152,20240517,1,8.0,389.15,158.85
6153,20240928,6,7.4,248.86,84.87
6154,20240723,7,6.8,203.41,66.95
