log_id,date_key,stage_id,rework_reason,man_hours_lost,parts_cost_lost
5286,20250216,5,Power fluctuation,15.6,1460.15
5287,20241021,3,Process deviation,8.9,1650.42
5288,20240922,7,Design mismatch,15.2,3780.71
5289,20241015,3,Machine calibration,10.9,1576.46
5290,20250205,4,Design mismatch,7.6,3384.84
5291,20240420,5,Process deviation,9.7,1848.32
5292,20241225,4,Design mismatch,15.6,2991.21
5293,20241013,7,Operator error,7.7,1759.92
5294,20240219,4,Machine calibration,9.5,2002.32
5295,20240910,7,Supplier defect,14.8,2611.88
5296,20250329,2,Design mismatch,16.8,3079.47
5297,20240731,4,Power fluctuation,9.7,2134.16
5298,20240612,3,Material defect,9.4,3170.17
5299,20240107,3,Design mismatch,8.9,2585.42
5300,20240703,1,Material defect,11.6,3084.34
5301,20240105,3,Design mismatch,15.2,3290.86
5302,20250221,5,Operator error,8.9,1175.43
5303,20241006,5,Quality rejection,11.4,1493.21
5304,20240521,3,Process deviation,11.1,2240.13
5305,20240301,5,Supplier defect,16.8,3141.51
5306,20240216,3,Machine calibration,11.7,2338.37
5307,20250216,2,Operator error,9.1,1945.22
5308,20250131,5,Supplier defect,22.4,4304.3
5309,20240507,1,Tooling wear,14.2,1788.57
5310,20250306,1,Supplier defect,19.9,3526.43
5311,20240720,2,Quality rejection,2.3,1433.76
5312,20240518,1,Quality rejection,6.9,1186.56
5313,20240422,4,Power fluctuation,9.0,1790.95
5314,20240904,3,Design mismatch,13.4,1848.55
5315,20240427,4,Tooling wear,9.4,2874.7
5316,20240420,4,Equipment failure,23.3,3228.6
5317,20240323,4,Tooling wear,12.4,2207.23
5318,20240117,2,Operator error,9.2,1958.68
5319,20240217,7,Power fluctuation,16.2,2027.4
5320,20240829,7,Quality rejection,7.1,1317.03
5321,20240715,3,Tooling wear,13.0,2408.61
5322,20250204,3,Process deviation,7.5,2243.99
5323,20240426,6,Quality rejection,5.2,1381.86
5324,20250218,2,Machine calibration,11.3,1739.21
5325,20241019,6,Machine calibration,7.9,2382.69
5326,20250129,7,Operator error,9.9,2176.54
5327,20250115,1,Supplier defect,20.8,2925.68
5328,20241219,2,Operator error,5.1,1127.31
5329,20240124,7,Process deviation,6.3,2023.83
5330,20240629,1,Operator error,9.2,1404.59
5331,20250131,7,Power fluctuation,11.9,2561.62
5332,20240813,4,Design mismatch,18.7,3371.67
5333,20240115,2,Quality rejection,6.1,1544.5
5334,20240523,2,Supplier defect,16.2,3434.62
5335,20241016,3,Material defect,17.0,3268.96
5336,20240705,5,Tooling wear,8.3,1762.2
5337,20250302,5,Quality rejection,6.9,2114.4
5338,20240530,7,Power fluctuation,10.3,1764.14
5339,20250306,6,Quality rejection,6.7,1467.96
5340,20240809,1,Design mismatch,12.4,3308.37
5341,20240306,6,Machine calibration,11.6,2359.9
5342,20241029,2,Operator error,5.8,1786.44
5343,20240808,4,Machine calibration,10.5,1880.59
5344,20241203,2,Tooling wear,12.4,2583.61
5345,20250118,2,Quality rejection,7.6,1836.78
5346,20240525,3,Equipment failure,11.2,4456.59
5347,20240616,7,Supplier defect,15.3,4854.63
5348,20241212,4,Material defect,14.7,3895.88
5349,20240527,4,Tooling wear,8.8,2619.25
5350,20240125,5,Design mismatch,12.9,3258.64
5351,20240103,7,Equipment failure,19.7,4340.55
5352,20240131,4,Material defect,19.5,2576.23
5353,20241202,5,Machine calibration,9.4,1905.19
5354,20240216,4,Material defect,17.8,4355.65
5355,20241121,2,Power fluctuation,10.9,2685.27
5356,20241013,1,Tooling wear,13.2,2000.09
5357,20250215,4,Machine calibration,10.7,2223.2
5358,20250118,5,Machine calibration,8.8,2418.79
5359,20240703,6,Supplier defect,18.6,2783.18
5360,20240804,6,Material defect,13.7,3240.7
5361,20241029,7,Design mismatch,19.1,2701.4
5362,20241111,6,Quality rejection,11.2,1916.31
5363,20240604,7,Operator error,8.9,2111.99
5364,20250208,7,Power fluctuation,9.4,2267.48
5365,20250308,1,Operator error,5.5,1785.64
5366,20240401,7,Power fluctuation,10.1,2769.22
5367,20240819,6,Quality rejection,8.3,1298.33
5368,20250320,4,Material defect,12.7,4400.05
5369,20240916,1,Tooling wear,8.3,1929.0
5370,20240102,1,Tooling wear,11.0,2374.16
5371,20240702,7,Quality rejection,4.3,1717.04
5372,20240131,3,Machine calibration,10.8,3046.76
5373,20240507,4,Design mismatch,19.5,2188.18
5374,20241004,3,Quality rejection,8.3,1275.73
5375,20250314,5,Power fluctuation,8.7,1953.95
5376,20240123,7,Operator error,6.8,1361.97
5377,20250311,3,Operator error,6.5,2084.38
5378,20250129,3,Process deviation,10.2,1664.05
5379,20240706,2,Machine calibration,10.2,2392.22
5380,20241111,4,Supplier defect,17.4,2638.28
5381,20250328,6,Design mismatch,17.0,2805.16
5382,20250214,7,Supplier defect,15.3,2940.39
5383,20241219,2,Supplier defect,32.6,2871.62
5384,20250121,5,Machine calibration,9.0,2127.97
5385,20240529,7,Material defect,13.8,3852.71
5386,20240204,6,Design mismatch,14.1,3098.18
5387,20241213,1,Material defect,14.9,4389.45
5388,20240726,6,Quality rejection,5.7,1131.37
5389,20240619,5,Power fluctuation,11.1,2439.55
5390,20240311,3,Design mismatch,13.5,3005.31
5391,20241118,4,Operator error,7.7,1635.17
5392,20250304,2,Supplier defect,16.1,3202.39
5393,20240226,3,Design mismatch,10.8,2514.68
5394,20241128,1,Tooling wear,10.7,2957.85
5395,20250217,1,Power fluctuation,7.9,1989.68
5396,20240924,1,Tooling wear,12.9,2737.18
5397,20241114,6,Quality rejection,8.2,1104.81
5398,20250307,5,Operator error,10.0,1806.46
5399,20240324,1,Process deviation,7.4,1625.24
5400,20240203,6,Quality rejection,6.4,1463.66
5401,20240430,4,Supplier defect,26.0,4742.44
5402,20241125,5,Tooling wear,16.9,2385.09
5403,20240627,3,Quality rejection,7.7,1421.84
5404,20240127,3,Process deviation,8.7,1574.99
5405,20240309,7,Quality rejection,10.8,1378.95
5406,20240923,3,Operator error,5.1,1543.88
5407,20250101,6,Quality rejection,7.2,1477.25
5408,20241101,1,Power fluctuation,11.5,1872.77
5409,20240726,6,Design mismatch,20.6,2711.74
5410,20240922,2,Machine calibration,11.9,2127.81
5411,20240125,5,Tooling wear,8.8,2324.65
5412,20250124,5,Supplier defect,21.4,3333.05
5413,20240721,7,Operator error,8.0,1656.81
5414,20240527,4,Power fluctuation,10.0,2402.55
5415,20240522,3,Supplier defect,16.0,3375.72
5416,20240104,6,Quality rejection,9.4,1544.92
5417,20240308,1,Design mismatch,10.7,2499.3
5418,20241205,1,Tooling wear,12.8,2772.47
5419,20240213,6,Design mismatch,11.0,3236.43
5420,20240416,7,Power fluctuation,13.3,2375.95
5421,20240917,1,Tooling wear,9.5,2115.53
5422,20241218,1,Design mismatch,14.8,3163.26
5423,20240525,6,Equipment failure,22.7,3778.05
5424,20240426,1,Supplier defect,18.7,5705.09
5425,20240125,7,Tooling wear,7.3,2310.31
5426,20240103,6,Machine calibration,7.7,1941.63
5427,20240428,3,Machine calibration,11.6,1533.17
5428,20240113,3,Operator error,9.1,1609.45
5429,20240316,7,Operator error,6.1,1594.04
5430,20240421,5,Material defect,10.8,3089.46
5431,20240516,4,Machine calibration,12.1,1552.75
5432,20241010,1,Tooling wear,11.2,2998.16
5433,20250101,2,Tooling wear,12.1,2707.46
5434,20250126,5,Quality rejection,6.5,1097.65
5435,20240110,7,Power fluctuation,5.8,2020.01
5436,20241204,4,Power fluctuation,17.5,2140.05
5437,20250218,5,Quality rejection,5.8,1452.92
5438,20240303,7,Supplier defect,13.8,3620.82
5439,20250303,3,Supplier defect,18.2,2638.43
5440,20241119,5,Machine calibration,13.4,2025.74
5441,20240116,3,Equipment failure,29.1,3563.71
5442,20240101,1,Tooling wear,9.7,2186.03
5443,20250327,3,Process deviation,7.4,2203.29
5444,20250309,3,Equipment failure,21.2,4742.82
5445,20240606,2,Design mismatch,14.9,3078.99
5446,20250215,2,Quality rejection,6.9,1436.76
5447,20241114,5,Quality rejection,7.5,1516.94
5448,20240521,1,Process deviation,7.9,1712.9
5449,20241203,1,Machine calibration,11.0,2328.11
5450,20240830,6,Process deviation,12.7,1659.27
5451,20241028,3,Quality rejection,6.0,961.63
5452,20240627,5,Process deviation,10.3,1991.73
5453,20240104,6,Quality rejection,4.6,1415.24
5454,20240305,5,Material defect,20.1,2800.25
5455,20241110,7,Design mismatch,14.4,2668.4
5456,20240904,1,Equipment failure,21.4,5224.49
5457,20240425,6,Quality rejection,8.8,1026.01
5458,20250209,5,Operator error,10.0,1661.95
5459,20240111,7,Material defect,14.5,4072.36
5460,20240717,4,Tooling wear,9.4,2598.61
5461,20240603,7,Power fluctuation,9.2,2232.76
5462,20240707,4,Operator error,6.0,1459.0
5463,20250215,6,Design mismatch,16.2,2385.68
5464,20250114,5,Tooling wear,9.9,2313.36
5465,20250121,2,Quality rejection,9.9,1010.42
5466,20240212,5,Material defect,3.6,2986.46
5467,20240831,4,Design mismatch,8.1,2900.46
5468,20240317,5,Design mismatch,12.6,2445.69
5469,20240204,2,Equipment failure,27.4,4088.59
5470,20241218,5,Process deviation,11.7,2075.82
5471,20240627,6,Material defect,4.4,2949.59
5472,20240609,6,Process deviation,5.8,1863.59
5473,20240209,3,Machine calibration,11.8,2266.98
5474,20240217,5,Power fluctuation,9.2,2661.51
5475,20240714,2,Machine calibration,7.8,1886.21
5476,20250307,4,Process deviation,8.6,2635.95
5477,20241222,5,Quality rejection,6.3,1298.35
5478,20250326,4,Supplier defect,18.6,2952.44
5479,20240220,4,Machine calibration,11.3,1621.23
5480,20240629,4,Tooling wear,7.5,2374.52
5481,20240715,5,Process deviation,11.0,1258.07
5482,20240430,4,Material defect,15.1,2674.77
5483,20250206,7,Design mismatch,16.1,2984.36
5484,20250322,7,Equipment failure,18.9,4239.38
5485,20250227,4,Machine calibration,15.0,2506.68
5486,20240617,1,Process deviation,7.1,1499.74
5487,20240709,2,Equipment failure,19.5,2843.57
5488,20241006,7,Power fluctuation,10.6,2661.81
5489,20240210,1,Machine calibration,11.9,2018.87
5490,20240324,6,Quality rejection,9.1,1231.94
5491,20240310,5,Quality rejection,11.2,1328.67
5492,20240225,6,Supplier defect,14.6,2858.77
5493,20240305,2,Design mismatch,13.6,3621.61
5494,20241217,5,Quality rejection,9.3,1139.87
5495,20240430,7,Process deviation,14.0,1820.3
5496,20241227,2,Material defect,11.8,3650.56
5497,20241206,5,Equipment failure,24.7,4024.21
5498,20240129,3,Power fluctuation,9.3,2332.66
5499,20240718,1,Supplier defect,18.0,3363.58
5500,20241118,3,Design mismatch,18.8,3353.87
5501,20240115,1,Tooling wear,17.7,2454.89
5502,20240515,5,Quality rejection,6.7,1598.91
5503,20240330,1,Supplier defect,17.0,3663.23
5504,20240319,5,Design mismatch,16.7,2392.06
5505,20240117,5,Process deviation,7.9,2435.78
5506,20240819,7,Quality rejection,9.2,704.33
5507,20240305,5,Operator error,6.5,2089.67
5508,20241008,5,Supplier defect,14.0,3450.15
5509,20240624,5,Operator error,6.5,1744.78
5510,20240806,5,Process deviation,6.3,1624.46
5511,20240411,7,Quality rejection,7.8,1986.15
5512,20241129,3,Tooling wear,10.9,2288.46
5513,20240225,5,Design mismatch,25.4,1800.43
5514,20241114,1,Quality rejection,6.7,1122.68
5515,20240114,5,Tooling wear,9.2,2622.22
5516,20241228,7,Process deviation,8.4,2062.26
5517,20240313,6,Quality rejection,8.1,1044.94
5518,20240822,5,Process deviation,5.9,2047.08
5519,20241115,5,Machine calibration,5.8,1696.31
5520,20240603,6,Tooling wear,12.7,2758.48
5521,20240328,1,Material defect,14.6,3902.87
5522,20240131,4,Machine calibration,8.4,2193.05
5523,20240210,1,Process deviation,8.1,2047.0
5524,20250111,5,Quality rejection,6.4,1333.85
5525,20240218,2,Process deviation,10.8,1912.85
5526,20240514,6,Design mismatch,10.3,4043.11
5527,20240225,2,Tooling wear,5.8,1771.44
5528,20241227,6,Power fluctuation,14.8,2637.76
5529,20241010,5,Supplier defect,19.2,3368.77
5530,20240413,7,Material defect,13.7,3284.37
5531,20241129,2,Machine calibration,9.5,1749.43
5532,20240416,3,Supplier defect,18.3,4143.3
5533,20240425,2,Design mismatch,13.3,3226.24
5534,20241012,5,Design mismatch,13.3,2583.11
5535,20241014,4,Tooling wear,12.4,3023.32
5536,20241126,2,Design mismatch,15.9,3504.04
5537,20240618,7,Operator error,7.4,1703.32
5538,20250207,6,Process deviation,11.0,1595.35
5539,20240821,6,Quality rejection,4.0,1087.85
5540,20250204,2,Material defect,18.6,4391.72
5541,20241231,4,Quality rejection,5.6,1200.52
5542,20250205,2,Tooling wear,19.3,1490.66
5543,20240101,2,Tooling wear,15.6,2603.59
5544,20241105,7,Power fluctuation,11.2,2253.93
5545,20240706,7,Tooling wear,12.6,2453.34
5546,20240812,5,Machine calibration,11.2,1376.9
5547,20240710,7,Equipment failure,21.4,4763.96
5548,20240516,7,Power fluctuation,7.9,2510.96
5549,20241126,4,Design mismatch,14.7,2425.91
5550,20241020,3,Process deviation,7.0,1449.38
5551,20240825,2,Power fluctuation,7.0,1710.23
5552,20240713,3,Machine calibration,9.6,2204.52
5553,20240828,2,Design mismatch,21.8,2853.73
5554,20250227,7,Quality rejection,3.8,1606.6
5555,20240724,1,Tooling wear,13.0,2610.57
5556,20240916,6,Machine calibration,11.0,1768.01
5557,20240802,4,Supplier defect,19.8,4027.92
5558,20240924,3,Design mismatch,10.3,2906.06
5559,20241020,4,Equipment failure,19.8,4583.79
5560,20250314,1,Tooling wear,19.2,2338.56
5561,20250217,1,Supplier defect,23.8,2750.51
5562,20240201,5,Machine calibration,10.9,2048.46
5563,20240613,5,Machine calibration,10.2,1563.78
5564,20241202,6,Tooling wear,16.7,2665.35
5565,20240526,3,Operator error,8.0,1407.78
5566,20240926,4,Power fluctuation,12.2,2575.04
5567,20240714,1,Operator error,7.5,1605.62
5568,20240316,2,Machine calibration,10.6,1644.67
5569,20240107,6,Supplier defect,9.0,3058.48
5570,20240511,2,Power fluctuation,7.9,2249.76
5571,20240612,4,Machine calibration,12.5,2019.07
5572,20240413,4,Design mismatch,11.3,2415.25
5573,20240916,2,Supplier defect,15.0,4575.42
5574,20240429,3,Material defect,10.6,3199.63
5575,20240415,3,Equipment failure,17.2,4343.42
5576,20240222,7,Design mismatch,12.5,2798.81
5577,20250119,1,Supplier defect,9.2,2644.36
5578,20240731,1,Quality rejection,6.5,1291.79
5579,20240202,3,Process deviation,8.8,1787.66
5580,20241018,7,Operator error,9.2,1409.12
5581,20240102,6,Quality rejection,5.3,1780.19
5582,20240212,1,Design mismatch,17.0,2975.1
5583,20240511,7,Material defect,15.2,4194.11
5584,20240206,4,Power fluctuation,10.8,2452.41
5585,20240109,3,Power fluctuation,13.7,2839.82
5586,20250215,6,Quality rejection,9.9,1221.99
5587,20240923,1,Design mismatch,13.7,2657.11
5588,20250305,1,Material defect,11.4,3033.01
5589,20241205,4,Machine calibration,6.6,2044.01
5590,20240723,3,Machine calibration,3.2,2208.07
5591,20250325,4,Design mismatch,10.1,2212.92
5592,20240113,7,Power fluctuation,13.4,2123.57
5593,20250121,5,Process deviation,8.2,1487.58
5594,20240508,5,Operator error,6.5,1962.91
5595,20240729,3,Quality rejection,7.5,1574.84
5596,20240327,2,Tooling wear,7.5,2968.11
5597,20240821,1,Tooling wear,10.7,1919.47
5598,20240223,7,Equipment failure,17.3,4751.98
5599,20250313,2,Process deviation,10.5,1459.0
5600,20240711,2,Supplier defect,16.7,3254.33
5601,20240620,5,Tooling wear,9.7,3362.58
5602,20241012,1,Operator error,7.2,2017.47
5603,20241216,3,Tooling wear,12.2,2306.53
5604,20241116,3,Machine calibration,13.6,2569.44
5605,20241025,3,Tooling wear,11.3,2919.73
5606,20240716,5,Supplier defect,16.2,3631.81
5607,20250328,4,Equipment failure,22.1,4832.95
5608,20240324,6,Design mismatch,20.1,2381.8
5609,20241007,2,Power fluctuation,11.6,1595.9
5610,20241221,1,Supplier defect,15.0,3756.23
5611,20240618,7,Power fluctuation,9.7,2570.94
5612,20240822,7,Operator error,9.8,2090.95
5613,20240330,6,Power fluctuation,8.1,2648.04
5614,20240928,2,Design mismatch,7.6,2645.12
5615,20240622,4,Design mismatch,11.7,3136.54
5616,20250209,5,Quality rejection,3.1,1506.67
5617,20241110,2,Process deviation,5.3,1861.4
5618,20241110,7,Tooling wear,12.7,2285.58
5619,20241125,4,Machine calibration,12.9,1708.68
5620,20240519,1,Operator error,8.8,1630.25
5621,20240823,6,Quality rejection,10.1,997.97
5622,20240605,1,Process deviation,12.2,2192.5
5623,20250217,7,Power fluctuation,12.2,2222.96
5624,20250308,5,Operator error,6.9,1507.39
5625,20250309,3,Tooling wear,10.1,1915.46
5626,20240316,5,Material defect,17.8,3777.99
5627,20240501,7,Material defect,21.1,3131.76
5628,20240329,1,Design mismatch,17.0,1909.17
5629,20240521,6,Machine calibration,9.7,1917.99
5630,20250112,1,Material defect,16.2,2647.77
5631,20240506,5,Power fluctuation,9.6,1890.34
5632,20241231,4,Design mismatch,17.2,2747.29
5633,20240709,7,Operator error,8.1,1361.32
5634,20240630,1,Supplier defect,21.4,3932.9
5635,20240916,7,Power fluctuation,11.1,1854.48
5636,20240210,4,Material defect,15.6,3562.82
5637,20250307,5,Machine calibration,13.4,2280.59
5638,20240205,1,Supplier defect,14.7,2239.64
5639,20240908,2,Process deviation,10.2,1403.73
5640,20240825,5,Quality rejection,6.8,1461.12
5641,20250323,3,Design mismatch,13.1,2954.7
5642,20240923,5,Machine calibration,5.6,1997.46
5643,20240715,6,Equipment failure,29.1,3808.02
5644,20241122,3,Tooling wear,14.5,2237.41
5645,20241026,7,Supplier defect,14.4,3144.77
5646,20240331,4,Material defect,9.1,3399.21
5647,20240831,3,Operator error,7.6,1276.59
5648,20250117,1,Material defect,12.3,2142.31
5649,20250205,3,Equipment failure,22.0,3738.09
5650,20240808,1,Supplier defect,15.5,3988.89
5651,20240208,2,Tooling wear,15.0,2882.35
5652,20240706,2,Supplier defect,19.5,3301.4
5653,20241031,3,Quality rejection,4.5,1760.44
5654,20250301,2,Machine calibration,12.3,1687.69
5655,20250226,1,Supplier defect,22.7,4054.18
5656,20240819,6,Process deviation,7.4,1470.87
5657,20250202,7,Material defect,21.1,2823.7
5658,20250313,3,Equipment failure,25.1,4391.9
5659,20240306,4,Supplier defect,6.8,3754.02
5660,20250107,3,Process deviation,9.0,2203.18
5661,20240314,1,Material defect,18.3,3224.59
5662,20250110,4,Machine calibration,13.2,1813.94
5663,20241125,7,Power fluctuation,11.0,2306.57
5664,20240214,6,Design mismatch,8.9,2710.12
5665,20240425,3,Power fluctuation,7.2,2008.82
5666,20250326,4,Material defect,6.9,2252.23
5667,20240125,2,Tooling wear,16.1,2890.48
5668,20240428,1,Supplier defect,16.6,3749.45
5669,20241012,7,Equipment failure,13.6,2631.49
5670,20240110,6,Design mismatch,17.4,3060.14
5671,20240901,6,Operator error,6.5,1310.12
5672,20250130,2,Operator error,8.3,1621.56
5673,20240507,6,Process deviation,10.4,1602.2
5674,20240527,3,Equipment failure,15.4,3472.4
5675,20240125,3,Machine calibration,15.5,1870.84
5676,20240523,4,Equipment failure,21.2,2732.93
5677,20240413,3,Design mismatch,12.0,2598.92
5678,20250227,3,Operator error,11.7,1974.25
5679,20241126,5,Machine calibration,6.4,2242.43
5680,20250305,3,Supplier defect,14.6,3397.99
5681,20240826,3,Process deviation,6.3,1758.15
5682,20240205,3,Quality rejection,6.5,913.91
5683,20241012,5,Material defect,17.6,3670.54
5684,20240324,3,Machine calibration,8.9,2194.95
5685,20241116,3,Process deviation,10.9,1500.58
5686,20240225,3,Tooling wear,7.2,2554.3
5687,20240912,7,Material defect,16.7,4161.02
5688,20241101,4,Equipment failure,19.1,4456.06
5689,20250103,3,Design mismatch,12.3,2369.9
5690,20240109,6,Material defect,18.6,3649.6
5691,20240519,7,Operator error,5.2,1631.49
5692,20240125,7,Equipment failure,16.6,4662.73
5693,20240713,2,Process deviation,8.6,1788.41
5694,20241113,7,Power fluctuation,13.5,2412.74
5695,20241001,5,Process deviation,6.6,1814.57
5696,20240304,6,Power fluctuation,11.3,1836.62
5697,20240119,1,Tooling wear,13.1,2616.37
5698,20241207,1,Quality rejection,4.1,1241.64
5699,20241107,4,Equipment failure,21.5,4383.39
5700,20240915,2,Tooling wear,11.5,2765.65
5701,20240729,7,Equipment failure,20.4,4010.89
5702,20240506,6,Process deviation,10.3,2425.93
5703,20241113,5,Quality rejection,7.4,1413.95
5704,20240407,7,Supplier defect,13.7,3426.07
5705,20240120,4,Power fluctuation,6.4,2188.7
5706,20240424,5,Material defect,12.9,3012.88
5707,20240129,2,Supplier defect,20.2,3762.02
5708,20241017,1,Supplier defect,23.0,4498.92
5709,20250302,6,Operator error,7.6,1815.74
5710,20240907,2,Machine calibration,10.8,2216.62
5711,20240915,4,Process deviation,9.5,1650.73
